Id,Job Title,Company Name,Experience,Salary,Date Posted,Location,Skills,URL
1,Software Engineer,IBM,0-2 Yrs,Not disclosed,1 Day Ago,Kochi,"python, software development, software programming, postgresql, mysql, kubernetes, cloud services, redhat openshift",https://www.naukri.com/job-listings-software-engineer-ibm-india-pvt-limited-kochi-0-to-2-years-030424912743
2,Software Engineer,Anakin,0-2 Yrs,Not disclosed,Few Hours Ago,Bengaluru,"Automation, Architecture, Coding, Django, Analytical, MongoDB, software quality, JIRA",https://www.naukri.com/job-listings-software-engineer-anakin-bengaluru-0-to-2-years-040424500838
3,Software Engineer,Visa Inc,8-13 Yrs,Not disclosed,Today,Bengaluru,"Maven, jQuery, Coding, XML, Apahe, Debugging, JSON, Appliation development",https://www.naukri.com/job-listings-software-engineer-visa-inc-bengaluru-8-to-13-years-040424500204
4,Software Engineer - AMTS,Salesforce,No fixed duration,Unpaid,Starts in 1-3 months,"Hyderabad, Bengaluru",Not specified,https://www.naukri.com/job-listings-software-engineer-amts-salesforce-hyderabad-bengaluru-1-to-3-years-030424501291
5,Software Engineer,Telstra,2-6 Yrs,Not disclosed,1 Day Ago,Bengaluru,"Automation, Software design, Networking, Artificial Intelligence, MySQL, Machine learning, Network engineering, Agile",https://www.naukri.com/job-listings-software-engineer-telstra-india-pvt-ltd-bengaluru-2-to-6-years-030424501289
6,Software Engineer,Siemens,1-4 Yrs,Not disclosed,1 Day Ago,Bengaluru,"Software design, Visual Basic, Agile, MVC, Troubleshooting, Technical support, SDLC, SQL",https://www.naukri.com/job-listings-software-engineer-siemens-limited-bengaluru-1-to-4-years-030424501167
7,Software Engineer,IBM,5-8 Yrs,Not disclosed,2 Days Ago,Bengaluru,"kubernetes, java, data structures, communication skills, python, continuous integration, golang, ci/cd",https://www.naukri.com/job-listings-software-engineer-ibm-india-pvt-limited-bengaluru-5-to-8-years-020424906564
8,Software Engineer,Intel,3-5 Yrs,Not disclosed,Few Hours Ago,Bengaluru,"Software Engineering, XEN, RocksDB, C, KVM, network security protocols, OpenSSL, Jenkins",https://www.naukri.com/job-listings-software-engineer-intel-technology-india-pvt-ltd-bengaluru-3-to-5-years-040424908709
9,Software Engineer,Allegion,2-4 Yrs,Not disclosed,2 Days Ago,Bengaluru,"Product management, Cloud computing, Software design, Front end, Linux, Javascript, Agile, Application development",https://www.naukri.com/job-listings-software-engineer-allegion-plc-bengaluru-2-to-4-years-020424500277
10,"Software Engineer, C++",Opentext,2-4 Yrs,Not disclosed,1 Day Ago,Bengaluru,"C++, C, VMware, Software Development, HP-UX, Linux, Solaris, Object-oriented design",https://www.naukri.com/job-listings-software-engineer-c-opentext-technologies-india-pvt-ltd-bengaluru-2-to-4-years-030424907629
11,Software Engineer,Indegene,5-10 Yrs,Not disclosed,2 Days Ago,Bengaluru,"Outbound, Google Analytics, Pharma, Healthcare, Oracle, Stakeholder management, Downstream, SQL",https://www.naukri.com/job-listings-software-engineer-indegene-private-limited-bengaluru-5-to-10-years-020424500262
12,Software Engineer Professional,METTLER TOLEDO,5-10 Yrs,Not disclosed,2 Days Ago,Bengaluru,"Linux, Powershell, Javascript, Application development, Application security, Life sciences, Windows, SDLC",https://www.naukri.com/job-listings-software-engineer-professional-turing-softwares-a-unit-of-mettler-toledo-india-pvt-ltd-bengaluru-5-to-10-years-020424501308
13,Software Engineer,Ford,8-13 Yrs,Not disclosed,Few Hours Ago,Chennai,"Order management, Web application development, Software design, Front end, TDD, GCP, Agile, Programming",https://www.naukri.com/job-listings-software-engineer-ford-global-business-services-chennai-8-to-13-years-040424500886
14,Software Engineer,Ford,1-4 Yrs,Not disclosed,Few Hours Ago,Chennai,"Unix, github, Backend, RDBMS, GCP, Project management, Database, Deployment",https://www.naukri.com/job-listings-software-engineer-ford-global-business-services-chennai-1-to-4-years-040424500885
15,Hiring For Software Engineer - Morningstar India,Morningstar,2-5 Yrs,Not disclosed,1 Day Ago,"Hybrid - Navi Mumbai, Mumbai (All Areas)","C#, Web Api, OOPS, Devops, .NET, LINQ, Ci/Cd, Node.Js",https://www.naukri.com/job-listings-hiring-for-software-engineer-morningstar-india-morningstar-navi-mumbai-mumbai-all-areas-2-to-5-years-030424004867
16,Software Engineer,Siemens,5-12 Yrs,Not disclosed,2 Days Ago,Pune,"Electrical engineering, PLM, Product management, C++, Simulation, Data management, thermal, Healthcare",https://www.naukri.com/job-listings-software-engineer-siemens-limited-pune-5-to-12-years-020424500248
17,Software Engineer,MulticoreWare Pvt Ltd,0-1 Yrs,6-7 Lacs PA,1 Day Ago,"Chennai, Coimbatore","Algorithm Development, Parallel Computing, Porting, Computer Vision, Machine Learning, C++, Algorithms, C",https://www.naukri.com/job-listings-software-engineer-multicoreware-pvt-ltd-chennai-coimbatore-0-to-1-years-020424012034
18,Software Engineer,IBM,8-10 Yrs,Not disclosed,Few Hours Ago,Pune,"javascript, angular, java, j2ee, html, rest, kubernetes, css",https://www.naukri.com/job-listings-software-engineer-ibm-india-pvt-limited-pune-8-to-10-years-040424909795
19,Software Engineer,Siemens,5-9 Yrs,Not disclosed,2 Days Ago,Pune,"PLM, Object oriented design, Version control, Simulation, Analytical, Debugging, Agile, Siemens",https://www.naukri.com/job-listings-software-engineer-siemens-limited-pune-5-to-9-years-020424500434
20,Software Engineer,Siemens,3-6 Yrs,Not disclosed,2 Days Ago,Pune,"PLM, Front end, Simulation, Agile, Healthcare, Telecommunication, Data structures, Agile methodology",https://www.naukri.com/job-listings-software-engineer-siemens-limited-pune-3-to-6-years-020424500247
21,"Senior Data Scientist, Reporting",Coursera,6-7 Yrs,Not disclosed,30+ Days Ago,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","Data analysis, data science, Project management, Troubleshooting, Analytics, SQL, Python, Salesforce",https://www.naukri.com/job-listings-senior-data-scientist-reporting-coursera-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-6-to-7-years-220124502188
22,"Data Scientist, Marketing",Coursera,4-6 Yrs,Not disclosed,30+ Days Ago,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru","Data analysis, data science, Troubleshooting, Analytics, Monitoring, SQL, Python, Salesforce",https://www.naukri.com/job-listings-data-scientist-marketing-coursera-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-4-to-6-years-240124501248
23,Open & Direct Walk-in Drive event - Data Scientist at Chennai- 6th APR,Hexaware Technologies,06 Apr,Not disclosed,Just Now,"Hybrid - Pune, Bangalore Rural, Chennai","Natural Language Processing, Neural Networks, Machine Learning, Deep Learning, Data Science, Predictive Modeling, Tensorflow, Decision Tree",https://www.naukri.com/job-listings-open-direct-walk-in-drive-event-data-scientist-at-chennai-6th-apr-hexaware-technologies-pune-bangalore-rural-chennai-6-to-11-years-040424011674
24,Data Scientist,Ford,3-6 Yrs,Not disclosed,30+ Days Ago,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Supply chain, Computer science, SAS, Analytical, Machine learning, Data mining, MATLAB, Analytics",https://www.naukri.com/job-listings-data-scientist-ford-global-business-services-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-291123502308
25,AI Data Scientist,Ford,2-6 Yrs,Not disclosed,30+ Days Ago,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Computer science, Text mining, deep learning, C++, Linux, Machine learning, Sensors, Research",https://www.naukri.com/job-listings-ai-data-scientist-ford-global-business-services-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-230124501799
26,GenAI Data Scientist,Ford,5-6 Yrs,Not disclosed,30+ Days Ago,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Computer science, Training, Web technologies, Coding, Deployment, Automotive, Data, Computer",https://www.naukri.com/job-listings-genai-data-scientist-ford-global-business-services-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-6-years-101123500520
27,Data Scientist II,Honeywell,4-6 Yrs,Not disclosed,1 Day Ago,"Greater Noida, Bengaluru","Analytical skills, Electrical engineering, System architecture, Analytical, Focus, Performance Analyst, Performance analysis, Scientist II",https://www.naukri.com/job-listings-data-scientist-ii-honeywell-greater-noida-bengaluru-4-to-6-years-030424500124
28,Data Scientist,Oracle,5-10 Yrs,Not disclosed,1 Day Ago,"Hybrid - Bengaluru, Karnataka","Python, SQL, Docker, Kubernetes, Data",https://www.naukri.com/job-listings-data-scientist-oracle-bengaluru-karnataka-5-to-10-years-140324007061
29,"Data Scientist @ Nttdata, Bangalore",NTT DATA BUSINESS SOLUTIONS,4-6 Yrs,6-13 Lacs PA,2 Days Ago,"Bangalore Rural, Karnataka","Data Science, NLP, Python, Machine Learning, ML, Science, Natural language processing, Machine",https://www.naukri.com/job-listings-data-scientist-nttdata-bangalore-ntt-data-business-solutions-bangalore-rural-karnataka-4-to-6-years-060324005859
30,Principal Data Scientist,Walmart,13-20 Yrs,Not disclosed,1 Day Ago,Bengaluru,"Networking, Coding, Consulting, Machine learning, Troubleshooting, Open source, Information technology, SQL",https://www.naukri.com/job-listings-principal-data-scientist-walmart-labs-bengaluru-13-to-20-years-030424501249
31,"Data Scientist @ Nttdata, Bangalore",NTT DATA BUSINESS SOLUTIONS,1-3 Yrs,4-9 Lacs PA,1 Day Ago,Bangalore Rural,"NLP, Pandas, Numpy, Python, Generative AI, Data, Natural language processing, Artificial Intelligence",https://www.naukri.com/job-listings-data-scientist-nttdata-bangalore-ntt-data-business-solutions-bangalore-rural-1-to-3-years-030424004762
32,"Principal, Data Scientist",Walmart,7-12 Yrs,Not disclosed,2 Days Ago,Bengaluru,"C++, Coding, Consulting, Machine learning, Natural language processing, Information technology, Analytics, SQL",https://www.naukri.com/job-listings-principal-data-scientist-walmart-labs-bengaluru-7-to-12-years-020424500305
33,Data Scientist || Cloud based Industry ||  Mumbai,Dmndpck,3-6 Yrs,15-22.5 Lacs PA,2 Days Ago,"Pune, Maharashtra, Bengaluru, Mumbai (All Areas)","data scientists, SQL, Data Science, Spark, Python, Scipy, num, Data Mining",https://www.naukri.com/job-listings-data-scientist-cloud-based-industry-mumbai-yuva-global-services-pune-maharashtra-bengaluru-mumbai-all-areas-3-to-6-years-020424009054
34,Data Scientist-Senior Associate - P&T Labs,PwC Service Delivery Center,4-6 Yrs,Not disclosed,28 Days Ago,"Mumbai, Hyderabad, Bengaluru","Automation, GCP, Analytical, Process improvement, Machine learning, Signal processing, Data mining, SQL",https://www.naukri.com/job-listings-data-scientist-senior-associate-p-t-labs-pricewaterhouse-coopers-private-limited-mumbai-hyderabad-bengaluru-4-to-6-years-070324502187
35,DS - NLP Expert,Genpact,6-11 Yrs,Not disclosed,2 Days Ago,"Hyderabad, Telangana, Gurugram, Haryana, Bangalore/ Bengaluru, Karnataka","Natural Language Processing, Nltk, Rnn, Lstm, LLMs, Artificial Intelligence, Text Mining, bert",https://www.naukri.com/job-listings-ds-nlp-expert-genpact-hyderabad-telangana-gurugram-haryana-bangalore-bengaluru-karnataka-6-to-11-years-211123007149
36,Generative AI Data Scientist,Genpact,8-13 Yrs,Not disclosed,2 Days Ago,"Hyderabad, Gurugram, Bengaluru","Generative AI, LLM, Predictive Modeling, Natural Language Processing, Computer Vision, Machine Learning, Processing, Data",https://www.naukri.com/job-listings-generative-ai-data-scientist-genpact-hyderabad-gurugram-bengaluru-8-to-13-years-201123007411
37,Data Scientist,Wipro,5-10 Yrs,Not disclosed,3 Days Ago,"Hyderabad, Chennai, Bengaluru","Data Science, AWS, Machine Learning, Python, Airflow, kafka, Data, Machine",https://www.naukri.com/job-listings-data-scientist-wipro-hyderabad-chennai-bengaluru-5-to-10-years-010424001315
38,"Sr. Data Scientist II (ML, Python, Tensorflow)",Blue Yonder,4-8 Yrs,Not disclosed,Few Hours Ago,Bengaluru,"deep learning, data science, GCP, Machine learning, Data structures, Apache, Monitoring, SQL",https://www.naukri.com/job-listings-sr-data-scientist-ii-ml-python-tensorflow-jda-software-bengaluru-4-to-8-years-040424500771
39,Data Scientist,Paypal,4-9 Yrs,Not disclosed,2 Days Ago,Bengaluru,"Operations research, SAS, Quantitative research, Analytical, Credit risk, Data mining, Analytics, Financial services",https://www.naukri.com/job-listings-data-scientist-paypal-holdings-inc-bengaluru-4-to-9-years-020424500292
40,Data Scientist III,Walmart,4-9 Yrs,Not disclosed,3 Days Ago,Bengaluru,"Retail, Prototype, data science, SEZ, E-commerce, Continuous improvement, Information technology, Monitoring",https://www.naukri.com/job-listings-data-scientist-iii-walmart-labs-bengaluru-4-to-9-years-010424500670
41,C++Or Java Developer,Getech Systems,3-5 Yrs,Not disclosed,1 Day Ago,Bengaluru,"RTOS, C++, Payroll, Java J2Ee Developer, Linux kernel, Debugging, Embedded Linux, Perl",https://www.naukri.com/job-listings-c-or-java-developer-getech-systems-bengaluru-3-to-5-years-030424500698
42,Java Developer,Tanisha Systems,5-7 Yrs,18-20 Lacs PA,1 Day Ago,Bengaluru,"Java Development, J2Ee Development, Java Spring Boot, Hadoop, SCALA, Java Programming, Bigdata Technologies, Spark",https://www.naukri.com/job-listings-java-developer-tanisha-systems-bengaluru-5-to-7-years-030424012351
43,Java Developer,Aerial Telecom Solutions (ATS),5-10 Yrs,Not disclosed,1 Day Ago,"Hyderabad, Bangalore Rural, Chennai","Java, J2Ee, Spring Mvc, Spring Boot, React.Js, Angular, Microservices, Development",https://www.naukri.com/job-listings-java-developer-aerial-telecom-solutions-ats-hyderabad-bangalore-rural-chennai-5-to-10-years-030424008423
44,EAI Java Developer,Teliolabs Communication,7-10 Yrs,15-19 Lacs PA,2 Days Ago,"Bengaluru, Karnataka","Core Java Programming, telecom domain, J2Ee, Core, Telecom, Development, DNS, EAI",https://www.naukri.com/job-listings-eai-java-developer-teliolabs-communication-bengaluru-karnataka-7-to-10-years-020424010697
45,Java Developer,"Modern Ballistic Solutions Pvt. Ltd.
",2-4 Yrs,6-16 Lacs PA,1 Day Ago,"Noida, Mohali, Bengaluru","java core, Spring Boot, Microservices, Java, Hibernate, Java Development, J2Ee, Spring",https://www.naukri.com/job-listings-java-developer-modern-ballistic-noida-mohali-bengaluru-2-to-4-years-030424004363
46,Scala /Java Developer For Bangalore,Morgan Stanley,4-8 Yrs,Not disclosed,7 Days Ago,Hybrid - Bengaluru,"Java Development, SCALA, J2Ee, Spring, Core Java Programming, Java Programming, Java, Program",https://www.naukri.com/job-listings-scala-java-developer-for-bangalore-morgan-stanley-bengaluru-4-to-8-years-280324011017
47,Java Developer,Genius Consultants,06 Apr,1-6 Lacs PA,2 Days Ago,Hyderabad,"JSP, HTML, J2EE, Spring Boot, Spring, Java, Java Development, Development",https://www.naukri.com/job-listings-java-developer-genius-consultants-hyderabad-4-to-8-years-020424007847
48,Java Developer,Vayuz Technologies,5-7 Yrs,Not disclosed,Few Hours Ago,Delhi / NCR,"Java, Struts, Angular JS, Hibernate, JSP, MySQL, HTML5, JS",https://www.naukri.com/job-listings-java-developer-vayuz-technologies-delhi-ncr-5-to-7-years-040424909671
49,Java Developer,Vayuz Technologies,5-10 Yrs,Not disclosed,Few Hours Ago,New Delhi,"Java, Struts, Angular JS, Hibernate, Design patterns, JSP, HTML5, MySQL",https://www.naukri.com/job-listings-java-developer-vayuz-technologies-new-delhi-5-to-10-years-040424909297
50,Java Developer,Zwayam,10-15 Yrs,10-20 Lacs PA,Today,Noida,"server, css, server side, web services, java development, storage, hibernate, apache tomcat",https://www.naukri.com/job-listings-java-developer-zwayam-noida-10-to-15-years-040424006764
51,Java Developer,Vayuz Technologies,5-10 Yrs,Not disclosed,1 Day Ago,"New Delhi, Delhi","Java, Struts, Angular JS, Hibernate, CSS, Design patterns, JSP, MySQL",https://www.naukri.com/job-listings-java-developer-vayuz-technologies-new-delhi-delhi-5-to-10-years-030424904310
52,Java Developer,Vayuz Technologies,5-10 Yrs,Not disclosed,2 Days Ago,"New Delhi, Delhi","Java, Hibernate, Design patterns, JSP, JS, J2EE, Spring, App Programming",https://www.naukri.com/job-listings-java-developer-vayuz-technologies-new-delhi-delhi-5-to-10-years-020424908717
53,Java Developer,Knot Solutions,4-6 Yrs,Not disclosed,1 Day Ago,Hyderabad,"Java, Hibernate, Spring Boot, Spring Boot Framework, J2Ee, core java, Java Development, Development",https://www.naukri.com/job-listings-java-developer-knot-solutions-pvt-ltd-hyderabad-4-to-6-years-030424009360
54,Java Developer with Junit (CTH),MNC,5-10 Yrs,Not disclosed,Today,Hybrid - Pune,"Java, JUnit, Spring Boot, J2Ee, Core Java Development, SQL, Java Development, Development",https://www.naukri.com/job-listings-java-developer-with-junit-cth-spectrum-talent-management-pune-5-to-10-years-040424007588
55,Job Opportunity For Java Developer,HCLTech,06 Apr,15-27.5 Lacs PA,6 Days Ago,"Pune, Maharashtra, Mumbai (All Areas)","Java, Hibernate, J2Ee, Spring Boot, Spring, For Java, Development, Boot",https://www.naukri.com/job-listings-opportunity-for-java-developer-hcltech-pune-maharashtra-mumbai-all-areas-8-to-12-years-290324006587
56,JAVA Developer/ JAVA Lead,Flatworld Solutions (FWS),5-12 Yrs,Not disclosed,15 Days Ago,Bengaluru,"Websphere, Web services, JBoss, Java J2Ee Developer, Weblogic, PLSQL, JSON, J2Ee",https://www.naukri.com/job-listings-java-developer-java-lead-flatworld-solutions-bengaluru-5-to-12-years-200324501996
57,JAVA DEVELOPER,Digitalresumebox,3-6 Yrs,Not disclosed,3 Days Ago,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","software development, software testing, web services, application design, java development, hibernate, javascript, application development",https://www.naukri.com/job-listings-java-developer-digitalresumebox-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-010424501840
58,Java Developer,Atos,6-11 Yrs,"80,000-2.25 Lacs PA",9 Days Ago,"Hybrid - Pune, Chennai, Bengaluru","Java, JDBC, JPA, Core java, Hibernate, J2Ee, Spring, Java Development",https://www.naukri.com/job-listings-java-developer-atos-pune-chennai-bengaluru-6-to-11-years-260324005091
59,Java Developer,Tata Consultancy Services (TCS),4-9 Yrs,6-16 Lacs PA,13 Days Ago,"Hyderabad, Telangana, Bengaluru, Karnataka, Delhi / NCR","java, rest, Hibernate, Spring Mvc, threads, J2Ee, Spring Boot, JSON",https://www.naukri.com/job-listings-java-developer-tata-consultancy-services-tcs-hyderabad-telangana-bengaluru-karnataka-delhi-ncr-4-to-9-years-220324006164
60,"Java Developer (Java, Plsql)",Oracle,5-10 Yrs,Not disclosed,8 Days Ago,"Hyderabad/ Secunderabad, Telangana, Bangalore/ Bengaluru, Karnataka","Java, PLSQL, J2Ee, SQL, Java Development, Development",https://www.naukri.com/job-listings-java-developer-java-plsql-oracle-hyderabad-secunderabad-telangana-bangalore-bengaluru-karnataka-5-to-10-years-031123004357
61,Python Developer,Randstad,6-10 Yrs,Not disclosed,Just Now,Hybrid - Bengaluru,"Cloud, Python Development, Devops, Python, Development",https://www.naukri.com/job-listings-python-developer-randstad-bengaluru-6-to-10-years-040424012612
62,Virtual Weekend Drive on 6th And 7th April For Python Developer Role,Xoriant,5-10 Yrs,Not disclosed,1 Day Ago,"Hybrid - Bangalore Rural, Karnataka","Linux, Python Development, storage, Development, Drives, Python",https://www.naukri.com/job-listings-virtual-weekend-drive-on-6th-and-7th-april-for-python-developer-role-xoriant-bangalore-rural-karnataka-5-to-10-years-260324006975
63,Python Developer,Highradius,4-9 Yrs,Not disclosed,1 Day Ago,Hyderabad,"Python, Docker, SQL, Flask, Development, Python Development",https://www.naukri.com/job-listings-python-developer-highradius-hyderabad-4-to-9-years-030424009093
64,Python Developer,Alita Infotech,1-5 Yrs,Not disclosed,2 Days Ago,Surat,"Multithreading, Version control, GIT, Debugging, Javascript, PHP, Application development, MVC",https://www.naukri.com/job-listings-python-developer-alita-infotech-pvt-ltd-surat-1-to-5-years-020424501508
65,Python Developer,Apexon,8-12 Yrs,Not disclosed,2 Days Ago,"Pune, Ahmedabad, Bengaluru","kubernetes, css, analytical, django rest api, dbms, eks, sso, sql",https://www.naukri.com/job-listings-python-developer-infostretch-corporation-india-pvt-ltd-pune-ahmedabad-bengaluru-8-to-12-years-020424006504
66,Python Developer,Digit Insurance,4-8 Yrs,Not disclosed,Few Hours Ago,"Pune, Bengaluru","Django, Selenium, Python, Flask, Python Development, Development",https://www.naukri.com/job-listings-python-developer-digit-insurance-pune-bengaluru-4-to-8-years-230224011998
67,Python Developer,WITS Innovation Labs,3-5 Yrs,Not disclosed,Few Hours Ago,Bengaluru,"Django, PostgreSQL, MySQL, FastAPI, Python, Algorithms, System Design, TDD",https://www.naukri.com/job-listings-python-developer-wits-innovation-labs-bengaluru-3-to-5-years-040424910762
68,Python Developer,Vibrant Infocom,2-7 Yrs,Not disclosed,Few Hours Ago,"Ahmedabad, Bengaluru","CSS, Production support, Django, Cloud, Javascript, Data structures, HTML, Troubleshooting",https://www.naukri.com/job-listings-python-developer-vibrant-infocom-pvt-ltd-ahmedabad-bengaluru-2-to-7-years-040424500821
69,Python Developer,Pradeepit Consulting Services,4-8 Yrs,Not disclosed,1 Day Ago,Bengaluru,"Backend, Front end, Postgresql, MySQL, Javascript, Agile, HTML, Unit testing",https://www.naukri.com/job-listings-python-developer-pradeepit-bengaluru-4-to-8-years-030424500864
70,Python Developer,Wits Innovation Lab,3-5 Yrs,Not disclosed,2 Days Ago,Bengaluru,"Django/FastAPI, Python, MySQL/PostgreSQL, System Design, Data Structures and Algorithms, Design, Data structures, Data structures",https://www.naukri.com/job-listings-python-developer-wits-innovation-lab-bengaluru-3-to-5-years-020424908588
71,Python Developer - Immediate joiners Required,Luxoft,5-10 Yrs,Not disclosed,Just Now,Bengaluru,"Python, RedisDB, InfluxDB, Python Development, Development, Redis",https://www.naukri.com/job-listings-python-developer-immediate-joiners-required-luxoft-bengaluru-5-to-10-years-040424012136
72,Python Developer,Itday India!,2-5 Yrs,Not disclosed,1 Day Ago,Bengaluru,"Computer science, Backend, Front end, Web technologies, Web services, HP data protector, Django, Debugging",https://www.naukri.com/job-listings-python-developer-itday-india-bengaluru-2-to-5-years-030424502332
73,Python developer,Well known MNC,2-5 Yrs,2-5.5 Lacs PA,Today,Bangalore Rural,"Python Framework, Python Development, Python, Development, Framework",https://www.naukri.com/job-listings-python-developer-manning-consulting-bangalore-rural-2-to-5-years-040424008618
74,Python Developer,Infosys,2-5 Yrs,Not disclosed,5 Days Ago,Bengaluru,"Python, Nginx, unix system, Git, pytest, tdd, Influxdb, Grafana dashboard",https://www.naukri.com/job-listings-python-developer-infosys-limited-bengaluru-2-to-5-years-290324910179
75,Python Developer,Infosys,5-9 Yrs,Not disclosed,6 Days Ago,Bengaluru,"Python, data analytics, testing tools, unit testing, test planning, pyspark, software quality assurance, project life cycle",https://www.naukri.com/job-listings-python-developer-infosys-limited-bengaluru-5-to-9-years-290324905240
76,Python Developer,Valuelabs,6-11 Yrs,Not disclosed,2 Days Ago,"Hyderabad, Telangana","python developer, python application programmer, python consultant, Python Development, python programmer, python application developer, Development, Application",https://www.naukri.com/job-listings-python-developer-valuelabs-hyderabad-telangana-6-to-11-years-020424004763
77,Python Developer,Tata Consultancy Services (TCS),8-10 Yrs,Not disclosed,3 Days Ago,"Hybrid - Hyderabad, Chennai, Bengaluru","Python Framework, Django, Python Development, Development, Framework, Python",https://www.naukri.com/job-listings-python-developer-tata-consultancy-services-tcs-hyderabad-chennai-bengaluru-8-to-10-years-010424000802
78,python developer,people staffing solutions,4-7 Yrs,10-15 Lacs PA,2 Days Ago,"Pune, Maharashtra","AWS, Lambdas, Django, Postgresql, Javascript, HTML, Python, Flask",https://www.naukri.com/job-listings-python-developer-people-staffing-pune-maharashtra-4-to-7-years-020424007653
79,"Sr. Software Developer-Fullstack Developer-Nodejs,Python,HTML,CSS",IBM,6-10 Yrs,Not disclosed,7 Days Ago,Bengaluru,"spring, unix system, java, cloud architecture, linux, container, kubernetes, python",https://www.naukri.com/job-listings-sr-software-developer-fullstack-developer-nodejs-python-html-css-ibm-india-pvt-limited-bengaluru-6-to-10-years-280324909765
80,Python Developer,Gleecus,4-5 Yrs,4-9 Lacs PA,1 Day Ago,Hyderabad,"Django, Pandas, Web Development, SQL, Python, Javascript, React.Js, AWS",https://www.naukri.com/job-listings-python-developer-gleecus-hyderabad-4-to-5-years-261223004235
81,Frontend Developer,IBM,5-10 Yrs,Not disclosed,Few Hours Ago,Bengaluru,"css, html, typescript, javascript, angular, unit testing, ci/cd, jasmine",https://www.naukri.com/job-listings-frontend-developer-ibm-india-pvt-limited-bengaluru-5-to-10-years-040424911267
82,Angular 6+ Front End Developer/ Sr. Frontend Developer,Ysoft Solution,0-2 Yrs,Not disclosed,30+ Days Ago,Ahmedabad,"Front end, Analytical, Debugging, Javascript, sr, angular, frontend development, front",https://www.naukri.com/job-listings-angular-6-front-end-developer-sr-frontend-developer-ysoft-solution-ahmedabad-0-to-2-years-270120501163
83,Frontend Developer,Heart It Out,0 Yrs,Not disclosed,30+ Days Ago,Bengaluru,"CSS, jQuery, Front end, Intern, Wordpress, Javascript, Manager Technology, Healthcare",https://www.naukri.com/job-listings-frontend-developer-heart-it-out-bengaluru-0-to-0-years-040923500750
84,Frontend developer,Synechron,6-11 Yrs,12-22 Lacs PA,14 Days Ago,Bengaluru,"Ngrx, Angular, css, html, Front end, Frontend Development, Development, Cs",https://www.naukri.com/job-listings-frontend-developer-synechron-bengaluru-6-to-11-years-210324011518
85,Frontend Developer,Vimerse Infotech,5-6 Yrs,Not disclosed,30+ Days Ago,Bengaluru,"CSS, Front end, Coding, GCP, Javascript, Manager Technology, Deployment, HTML",https://www.naukri.com/job-listings-frontend-developer-vimerse-infotech-bengaluru-5-to-6-years-220823500507
86,Frontend Developer,Ericsson,9-14 Yrs,Not disclosed,27 Days Ago,Bengaluru,"React, microfrontend, REST, webpack, Machine learning, CICD, Devops, javascript",https://www.naukri.com/job-listings-frontend-developer-ericsson-india-global-services-private-limited-bengaluru-9-to-14-years-080324908444
87,Frontend Developer,IBM,4-8 Yrs,Not disclosed,2 Days Ago,Kochi,"css, enterprise applications, javascript, react.js, scrum, frontend development, front end, github",https://www.naukri.com/job-listings-frontend-developer-ibm-india-pvt-limited-kochi-4-to-8-years-020424908073
88,Frontend Developer - NextJS,Photon,3-6 Yrs,Not disclosed,30+ Days Ago,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","CSS, Front end, Web development, Debugging, Javascript, HTML, Technical documentation, Testing",https://www.naukri.com/job-listings-frontend-developer-nextjs-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-6-years-260224501014
89,GEN AI  (Frontend Developer & Lead) Bangalore HR.Bhavana,OPEN,5-8 Yrs,12-22 Lacs PA,25 Days Ago,"Bangalore Rural, Karnataka","Ui/Ux, Ccs, Debugging, Javascript, Html/Css, Testing Frameworks, Django Framework, SEO",https://www.naukri.com/job-listings-gen-ai-frontend-developer-lead-bangalore-hr-bhavana-kwality-recruitments-bangalore-rural-karnataka-5-to-8-years-100324000713
90,Frontend Developer,IBM,5-8 Yrs,Not disclosed,3 Days Ago,Pune,"css, react.js, html, javascript, node, kubernetes, continuous integration, ci/cd",https://www.naukri.com/job-listings-frontend-developer-ibm-india-pvt-limited-pune-5-to-8-years-010424903045
